username,location,tweet_text,created_at,retweets,likes,language
KaiserfrontFan,Hamburg,berlinerzeitung GdPHauptstadt Ich glaube nicht das die das Problem sind Das Problem ist ein Anderes und ein gewisser hat auch bereits eine Lsung angeboten die von einigen Leuten aus der bernommen wurde,2025-01-03 19:06:12+00:00,1,5,de
Joffrey77855104,Next to them `ol barn,Letztes Jahr deutete sich schon an da das Imperium in Neuklln gewinnt Dieses Jahr hat das Imperium gewonnen,2025-01-03 16:20:45+00:00,1,12,de
citius_fortius1,DACHI,KarlLauterbach Solange die 60000 auslndischen rzte mit keine Wohnungen in Brand setzen nicht mit Autos in fahren oder Menschen umbringen Alles bestens KarlLauterbach,2025-01-03 15:57:04+00:00,2,84,de
bundesnews1,Berlin,Deutschland hat ein NaziProblem Jette Nietzard hat wohl ein Mnner Problem Die Migranten Asylbewerber oder Ukraine sei das Problem Ich konnte mich nicht halten vor lachen,2025-01-03 13:07:10+00:00,2,3,de
johannesl98,"Leipzig, Deutschland",Nicht die sind schuld dass sich in Berlin wieder einige Zuzgler nicht benehmen konnten Und wohlgemerkt hab ich wie jedes Jahr nicht einen Cent an verschwendet Aber ein Verbot weil sich bekannte Personengruppen nicht benehmen knnen,2025-01-03 11:57:42+00:00,0,0,de
ReinerAberJa,Weltoffen,Fokus auf illegale ist nicht zielfhrend Auch legale Bller sorgen jedes Jahr fr tausende panische Tiere schwere Verletzungen starke Luftverschmutzung und tonnenschwere Mllberge Wir brauchen ein generelles Link,2025-01-03 11:14:15+00:00,0,3,de
Aleonor_al,no_location,Fuball und Der Staat erlaubt Mnnern Aggressionen in der Gesellschaft auszuleben Doch die Quoten der huslichen Gewalt sinken nicht Versteht ihr Was wre wenn Frauen Demokratische Wahlen boykottieren wrden Hm Wie fndet ihr das Patrizier,2025-01-03 11:03:27+00:00,0,0,de
OMonlineDe,Oldenburger Münsterland,Detonation Mann aus wird durch lebensgefhrlich verletzt,2025-01-03 11:02:29+00:00,0,0,de
oloyolo77689,no_location,Wie wre es wenn sich Feuerwerkshersteller bei den Polizeieinsatzkosten beteiligen Selbiges wird von Fuballvereinen gefordert dann sollte es auch fr Pyrotechnikhersteller gelten,2025-01-03 10:53:40+00:00,0,0,de
MiGAZIN,Germany,Polizei soll an rechtes Medium durchgestochen haben Ausschreitungen und BllerExzesse in der Silvesternacht sorgen jedes Jahr fr Diskussionen Diesmal sorgt sie bei der fr Unruhe Hier lesen,2025-01-09 20:00:00+00:00,0,1,de
M4xPeen,no_location,Welten zwischen und Schlimmster Datenleak seit der Bekanntgabe der Vornamen vom Sylter Sngerverein,2025-01-09 19:50:58+00:00,0,1,de
gabonn,Bonn,Die Polizeigewerkschaft fordert mit einer ein bundesweites Knapp 15 Millionen Menschen haben unterzeichnet Fr den Eitorfer Feuerwerkshersteller Weco htte das Folgen GA,2025-01-09 18:46:16+00:00,0,0,de
endthesealhunt,Germany,please RT EUwide ban on the sale of pyrotechnics for private purposes,2025-01-09 18:38:11+00:00,0,0,en
PeterSchwarz11,Beckingen/ Saar,ist seit anderthalb Wochen vorbei doch der politische Streit zndet erst jetzt so richtig In der Diskussion um ein positioniert sich nun die er greift bei der Gelegenheit den Regierenden Brgermeister Kai 52 an,2025-01-09 18:01:57+00:00,0,1,de
bellarocca21,berlin,es knallt seit stunden ich male bin allein mezzanotte knips ich nach gegenber es ist nicht viel zu sehen auf dem foto aber ich finde es stimmig,2025-01-09 16:49:04+00:00,0,1,de
DemokratieTroll,no_location,niusde Wir wissen jetzt dass zweidrittel der arabische oder trkische Namen haben Freiwillig htte die Polizei diese fr unser wichtige Erkenntnis ber die durch nicht rausgerckt um die Wirklichkeit zu vertuschen,2025-01-09 15:20:26+00:00,0,0,de
Einfach_Ela_,no_location,Einen besseren Beweis dass die Liste der Vornamen echt ist und dass man es vor der Bevlkerung lieber verbergen wollte dass die meisten deutschen Krawallmacher einen Migrationshintergrund haben kann es gar nicht geben,2025-01-09 14:57:48+00:00,0,0,de
KappaAlphaPhi,no_location,What really happened on at Port were fired Children were crying,2025-01-09 14:56:33+00:00,0,0,en
Dollfuss_,Ofra ,JochenAndru1981 Ein Beamter mit Charakter und Anstand Meine Meinung PS Natrlich wussten wir alle das es sich nicht um Deutsche gehandelt hat Aber wir sind dem dankbar,2025-01-09 14:22:00+00:00,0,2,de
kainsider,"Karlsruhe, Deutschland",Ein Silvester wie das vergangene braucht niemand mehr,2025-01-09 13:55:25+00:00,0,0,de
Herzblut16,no_location,Du suchst spannende Flirts oder den Partner frs Leben Dann bist Du bei Hits genau richtig Hier kannst du mit interessanten Leuten aus deiner Nhe Flirten Quatschen oder Daten Melde dich Schnen amp GUTEN GELINGEN in 2025 gtgt,2025-01-09 13:47:50+00:00,0,0,de
Peter_Ueck,Deutschland,nikschrader Thematisieren Sie lieber warum es diese nur Vornamen sind Halten Sie es zudem fr ein rechtes Vergehen,2025-01-09 12:39:11+00:00,0,0,de
MollersPaul,no_location,throeng GenuineBY BirgitKelle FraukePetry Dass es das gibt hat niemand abgestritten Aber Sie haben unter Birgit Kelles Post kommentiert in der Absicht abzulenken vom Problem Und das ist nicht nur Und in der Unterhaltung mit Ihnen wurde ua klar dass Sie einseitig die Deutschen verantwortlich machen,2025-01-09 11:52:33+00:00,0,1,de
KH82865104,Deutschland ,dg16593 BirgitKelle polizeiberlin Am 0301 habe ich mit einem Polizisten ber geredet und er hat genau diesen Satz gesagt den ich im ersten Post geschrieben habe Wir haben nicht ber Grnde geredet Er sagte noch in Berlin wre das normal was bei uns in Bayreuth unmglich wre,2025-01-09 11:36:30+00:00,0,0,de
Hajoax,no_location,Tagesspiegel Ich finde diese Liste interessant und aufschlussreichweil genau hier die namentlichenmigrantinischen Ursachen liegen und publiziert werden mssenInteressant auchKEINE asiatischen Migranten erkennbar,2025-01-09 11:24:40+00:00,0,2,de
SiSeidler,Berchtsgodn,nikschrader und dann muss man sich ja noch vor Augen halten dass es prozentual viel weniger Auslnder als Deutsche bei uns gibt die wiederum aber in der Statistik viel mehr Straftaten begehen Das kann man sich auch nicht mehr schnrechnen Auch keiner der,2025-01-09 11:21:53+00:00,0,1,de
tobiasteich_by,no_location,Nennt die Vornamen,2025-01-09 11:19:03+00:00,0,0,de
berlinerzeitung,"Berlin, Deutschland",Eine Silvesterrakete explodierte auf dem Balkon von des des Berliner Musikers Adam Harzuf Danach brannte seine Wohnung aus Er ist nicht versichert,2025-01-09 11:12:00+00:00,15,53,de
AndreasW1739623,no_location,niusde Wie weit ist man eigentlich bei der Polizei mit der Verfolgung der Beamten die interne Informationen zu bevorstehenden Hausdurchsuchungen vorzugsweise bei Regierungskritikern vorab illegalerweise an die Presse weitergeben Ich frage fr einen Freund,2025-01-09 11:09:00+00:00,0,0,de
MoosburgTV,Moosburg,Groe Silvesterparty Landshut Fotos Benni Diemer mehr auf Sieh dir diesen InstagramBeitrag von stefanjahnel an,2025-01-09 10:01:28+00:00,0,0,de
TARIX896309,no_location,Ja klar und bei Sylt sind alle Namen verffentlicht worden ihr wollt uns doch echt Verarschen,2025-01-09 10:00:44+00:00,0,0,de
von_palme,no_location,Jeder Berliner auch der komplett Grnverwahrloste wei wer den Straenterror jedes Jahr an verbreitet Die grnverwahrloste Politik jault kurz auf und das war es dann Leute geht whlen via welt,2025-01-09 09:18:34+00:00,0,2,de
Disputatorus,no_location,Dann sucht man sich eben einfach einen anderen Skandal Hauptsache es redet keiner mehr darber das grtenteils Migranten kaputt machen und es fr Rettungs und Sicherheitskrfte zur Hlle werden lassen,2025-01-09 08:48:13+00:00,0,0,de
KlartextRM,no_location,Immer wenn du denkst die Wahrheit siegt am Ende doch kommt irdendwo ein Systemling daher und macht jagt auf die welche der Wahrheit sprechen,2025-01-09 08:16:46+00:00,1,0,de
Weber_AfD,"Paderborn, Deutschland",Die meisten Silvesterjihadisten in Berlin hatten einen arabischen Vornamen Wie kommt das blo Ich dachte alle Menschen seien gleich Deutsche machten das doch auch und nur ein Bllerverbot knnte uns helfen,2025-01-09 08:10:21+00:00,0,0,de
KaleuDer,no_location,nikschrader So vorhersehbar Das Skandal sind natrlich nicht die Idioten die an in einen Kriegsgebiet verwandeln sondern wie immer bei Linken die Polizei polizeiberlin,2025-01-09 07:54:35+00:00,0,2,de
pommesfritz60,NRW,Natrlich hat wieder nix mit nix zu tun,2025-01-09 07:18:51+00:00,0,2,de
Witcher__77,Germany,nikschrader Vuelleicht hast Du wrtlich den Knall nicht gehrt Daher fliegt die Linke am 2302 aus dem BT,2025-01-09 07:14:52+00:00,0,2,de
steffan_nethe,"Hamburg, Deutschland",DrKissler Sie sollten in erstmal alle 40 der ohne dt Pass abschieben bevor wir sie fr immer an der Backe haben,2025-01-09 06:55:16+00:00,1,27,de
infos_unter,"Rostock, Deutschland",Polizei in Berlin ermittelt nach Verffentlichung von Vornamenliste,2025-01-09 06:52:44+00:00,0,0,de
UweJelting,Ostfriesland,Es wird immer absurder Bllerfhrerschein,2025-01-09 06:48:56+00:00,0,1,de
ndaktuell,Berlin,Der Rohrbruch an der Seestrae lie an in groen Teilen Berlins den Wasserdruck absacken bei Verkehrsteilnehmenden sorgt er nun fr Puls,2025-01-09 06:46:00+00:00,2,1,de
Juergen_Fritz,"Hamburg, Deutschland",jreichelt 1453 registrierte die Polizei in 670 Verdchtige wurden gefasst Knapp 40 sind 60 haben auch einen dt Pass Von diesen 60 Deutschen haben laut 23 ebenfalls einen,2025-01-09 06:31:26+00:00,2,7,de
mykmill,Toronto and NFLD,This is how Germans celebrate Im not even kidding I remember all these fireworks in the street in front of my grandparents home as a kid But watch that video Look at these nutheads running Turn it up Insane Bedlam,2025-01-09 03:10:33+00:00,0,1,en
PaulSch72969276,no_location,Transparenz ist also bei der Polizei nicht erwnscht Tatsachen zu verheimlichen aber ja Ali Youssuf Hassan aus der Silvesternacht durchgestochen Berliner Polizei ermittelt intern via welt,2025-01-09 01:52:13+00:00,0,2,de
fanny1liy,黙れ ,Isarborn1 jannibal amp htten die auf belgische deutsche Frauen verhindert 40 arabische umzingeln attackieren auf der Piazza Duomo,2025-01-08 22:56:56+00:00,1,1,de
PolitikDMitte,no_location,Das der Linke nikschrader hier ein vollkommen falschen Schwerpunkt setzt treibt weitere Menschen direkt in die Arme populistischer Parteien Der Datenschutz der hier eventuell sogar gewahrt wurde ist den Menschen hier vollkommen egal,2025-01-08 22:08:01+00:00,0,0,de
ZeugeZ,no_location,welt polizeiberlin Hat die polizeiberlin alle amp von etwa schon Oder sind es soviele das eine beim kein Sinn macht Und sie deswegen lieber in ermitteln,2025-01-08 21:47:50+00:00,0,2,de
toottenhagn,Schweiz,Da wird gegen die Falschen ermittelt Ermittelt lieber gegen jene die Wahrheit unterdrcken wollen Wahrheit ist Demokratie Zensur und Propaganda Diktatur,2025-01-08 21:27:00+00:00,0,0,de
thomas_9778,no_location,SilvesterAusschreitungen Migrantische Mnner Mchten Menschen zu Opfern machen jetzt herunterladen,2025-01-08 21:17:14+00:00,0,0,de
BlnTales,"Berlin, Deutschland",Sollte die polizeiberlin nicht besser gegen diejenigen ermitteln die euch und andere Helfer angegriffen haben und aus einen Kriegsschauplatz gemacht haben Stattdessen ermittelt man nun ernsthaft wer die Namen durchgestochen hat niusde,2025-01-08 21:08:17+00:00,0,0,de
Walter_G__,Bayern / Bavaria,welt Es soll also vertuscht werden die in strafbar,2025-01-08 21:04:22+00:00,0,2,de
andreas43452653,no_location,NancyFaeser Gibt es Zahlen zu bei denen Personen ohne vorhandene ohne Pass die deutsche Staatsangehrigkeit bekommen haben Ach bei einigen neuen Deutschen ist es mglich dass diese nach der Verleihung kriminell werden,2025-01-08 20:51:03+00:00,0,0,de
info_bitte,everyplace,Die ist um den Datenschutz bemht warum die der 406 nicht verffentlicht werden Doch ALLE und SzeneKenner wissen da die meisten Festgenommenen an ein haben,2025-01-08 20:33:01+00:00,0,1,de
ErzaehlDochMal_,Deutschland,Mit wem hast du Silvester verbracht,2025-01-08 19:16:43+00:00,0,0,de
publizistikon,MünsterNRW 🇩🇪,Anspruch und Wirklichkeit in In kommt es zu bergriffen auf junge Frauen durch Nordafrikaner wie in war die Neurechte nicht als Bollwerk gegen die unkontrollierte Migration angetreten,2025-01-08 19:09:19+00:00,2,14,de
HeinzK_Berlin,no_location,Liste der der aus der in geleakt,2025-01-08 18:58:30+00:00,0,0,de
thomas_hocke,"Berlin, Deutschland",Nach der Der irgendwie komische Herr Kommentar,2025-01-08 18:18:03+00:00,0,0,de
doubtfireai,Bulgarien,BJJ Boxen amp Berlin Mein krasses Jahr,2025-01-08 16:59:20+00:00,0,0,de
lieberHeinrich,no_location,PurgeDay in,2025-01-08 16:32:36+00:00,0,0,en
Nadine14037332,no_location,Du suchst spannende Flirts oder den Partner frs Leben Dann bist Du bei Hits genau richtig Hier kannst du mit interessanten Leuten aus deiner Nhe Flirten Quatschen oder Daten Melde dich Schnen amp GUTEN GELINGEN in 2025 gtgt,2025-01-08 16:09:05+00:00,0,0,de
e_munich,"Bayern, Deutschland",nikitheblogger Es heisst im brigen im zugewanderten Buntland nicht mehr Sondern Asylvester Weitgehend friedlich So jetzt stimmts,2025-01-08 15:22:05+00:00,4,37,de
imsimantaa,"Jessore, Bangladesh.",About me,2025-01-08 14:50:57+00:00,1,0,en
mutiarakhrnns,jakarta,Their expertise in driving digital transformation makes them a crucial partner in shaping the future of smart cities and sustainable urban growth,2025-01-08 14:35:52+00:00,0,0,en
hatte_2x_besuch,irgendwo im nirgendwo,ES WAREN DEUTSCHE,2025-01-08 14:10:03+00:00,2,3,de
Azadi77,🇩🇪,Nun sind vorbeiAber den hier vergesse ich niemals Was fr ein Psychopath Er zndete ein Bller in der Vagina seiner EX anwie krank muss ein Mensch seinum berhaupt auf so eine Idee zu kommen,2025-01-08 14:04:25+00:00,0,7,de
HLlive,"Lübeck, Germany",Silvester Polizei bittet um Fotos und Videos Im Behaimring wurden in der Silvesternacht Einsatzkrfte und Passanten mit Pyrotechnik beschossen und mit Bllern beworfen wir berichteten Mittlerweile,2025-01-08 14:02:07+00:00,1,0,de
6bot7Unimatrix,no_location,ArnoNymuski spaceloop23 bahngeschaedigt bzberlin LWojdowska Will dich nicht damit nerven oder spammen Aber ich habe die von jetzt soweit fertig Hier einfach fr dein Archiv Gruss,2025-01-08 13:32:02+00:00,0,1,de
Wollihood,no_location,Viele reden nach in vom Rechtsstaat und fordern die volle Hrte dessen Wie das dann in der Realitt aussieht zeigt meine Anfrage zu den Verurteilungen nach den Krawallen der letzten beiden Jahre Kein einziger Tter in Haft und zig,2025-01-08 13:14:22+00:00,1,3,de
realteslahan,no_location,Silvester Warschau vs Berlin,2025-01-08 13:14:22+00:00,0,1,de
_Selbstdenker__,no_location,2 junge Frauen werden an von einer Horde bedrngt und versuchen zu flchten Hier live zu sehen Europa ist verloren Unsere Kinder wachsen in Angst auf,2025-01-08 13:03:26+00:00,0,0,de
niko_mandl,Wildnis,Ich beobachte seit Jahren eine Zunahme der Knallerei an Selbst Naturschutzgebiete Berggipfel und Almen werden gezielt von Feierwtigen augesucht Nicht nur in diesen speziell sensiblen Bereichen sondern berall werden Wildtiere in dieser harten Winterzeit gestrt,2025-01-08 12:27:46+00:00,1,5,de
Zecory6569,no_location,Der Staat hat keine Kontrolle darber wer sich hier aufhlt und Warum Kugelbomben und Polizeipannen nicht unser Hauptproblem sind Hier sind Leute unterwegs die uns verhhnen und verspotten,2025-01-08 11:54:37+00:00,0,0,de
PYRO_STAFF,no_location,Nico Bengalfeuer von Norma,2025-01-08 11:53:06+00:00,0,0,de
bundesnews1,Berlin,Deutsche Nationalhymne August Heinrich Hoffmann von Fallersleben,2025-01-08 11:38:07+00:00,9,12,de
MaxeBauman8205,Deutschland,schlgt vor zu dafr zentralegesteuerte zu ttigenUnd wieder diktiert unser ffentliches Leben Jahrzehntelang ging Silvester gutSeit paar Jahren nicht mehr,2025-01-08 11:35:40+00:00,0,0,de
GianlucaMonz,"Köln, Deutschland",In der Silvesternacht sollen junge Mnner mit arabischen Wurzeln in Mailand junge Frauen sexuell belstigt haben Ein Video zeigt wie die Frauen versuchen die Mnner abzuwehren und in Trnen ausbrechen,2025-01-08 11:32:26+00:00,0,0,de
LaLobaHH63,"Hamburg, Deutschland",Bei uns in der Umgebung wohnen viele verschiedene Kulturen Die jungen sind meist in Gruppen unterwegs Die n sind dabei meist in der Unterzahlt passen sich den Mnnern mit MiHiGru an bernehmen deren AnsichtenVerhalten Das ist nicht immer gut,2025-01-08 11:25:18+00:00,0,0,de
DYL_Ulenspiegel,"Braunschweig, Deutschland",WDRaktuell Klar Schuld sind immer die anderen nicht die Politiker die von den jammernden Wirten und Anwohnern gewhlt werden,2025-01-08 11:01:15+00:00,0,2,de
Scalpdate,no_location,Long SYSTEMUPDATE,2025-01-08 10:00:07+00:00,0,0,en
KappaAlphaPhi,no_location,What really happened on at Port were fired Children were crying,2025-01-09 14:56:33+00:00,0,0,en
levlupde,"Göttingen, Deutschland",Immer eine gute Alternative,2025-01-09 13:57:00+00:00,0,3,de
NordischePost,Germany,Zwei Briefksten durch Feuerwerksraketen beschdigt Polizei sucht Zeugen,2025-01-09 10:00:49+00:00,0,0,de
UweJelting,Ostfriesland,Es wird immer absurder Bllerfhrerschein,2025-01-09 06:48:56+00:00,0,1,de
Ithiliya,"Niedersachsen, Deutschland",Eine Petition fr ein in ganz Deutschland,2025-01-08 22:00:24+00:00,0,2,de
PanamaPictures1,no_location,POV Linksautonome beschieen Polizisten am Tag der Rumung in Ltzerath mit Pyrotechnik Foto Christoph Hardt Panama Pictures,2025-01-08 21:32:02+00:00,0,0,de
thomas_hocke,"Berlin, Deutschland",Nach der Der irgendwie komische Herr Kommentar,2025-01-08 18:18:03+00:00,0,0,de
xSaxtoniX,Deutschland,Die Geschehnisse in Berlin zu Silvester noch mal in ein Video,2025-01-08 15:40:13+00:00,1,5,de
17Ziele,"Bonn, Deutschland",Silvester sorgt jhrlich fr Begeisterung aber ist es noch zeitgem knnen genauso schn sein wie klassische Raketen Auch nach nachhaltigen FeuerwerkAlternativen wird bereits geforscht,2025-01-08 14:45:38+00:00,0,0,de
6bot7Unimatrix,no_location,ArnoNymuski spaceloop23 bahngeschaedigt bzberlin LWojdowska Will dich nicht damit nerven oder spammen Aber ich habe die von jetzt soweit fertig Hier einfach fr dein Archiv Gruss,2025-01-08 13:32:02+00:00,0,0,de
PYRO_STAFF,no_location,Nico Bengalfeuer von Norma,2025-01-08 11:53:06+00:00,0,0,de
schoeneswetterc,no_location,Schlagzeilen 8 Januar 2025 Grne Trume Sind es jetzt schon 2 Millionen Befrworter fr ein Bllerverbot Das wir unkontrollierbaren Migranten zu verdanken haben Hat das Ganze einen weiteren Hintergrund Hat man Angst vor,2025-01-08 07:35:31+00:00,0,2,de
MacChillB,Berlin,will das der Staat alles regelt kein individuelles Recht auf mehr nur noch der Staat darf dann Feuerwerk machen SOZIALISMUS IST SCHEISSE,2025-01-08 06:18:17+00:00,0,0,de
Encilai,"Weyhe, Deutschland",Seit 31 Jahren zum ersten Mal bei diesem gesehen dass es Raketen auch ohne den Plastikstpsel gibt Warum war das nicht schon frher so Das spart Plastik und ist auch einfacher,2025-01-08 00:31:47+00:00,0,0,de
saschaboettcher,Heidelberg,New Years Fireworks in,2025-01-07 15:50:27+00:00,1,2,en
TomSchnee2,In der Nähe von Essen.,Er gehrt zu den Einsatzkrften und redet Klartext auch in Richtung politischer Entscheidungstrger An sind Einsatzkrfte von und Hilfsorganisationen massiv mit angegriffen worden,2025-01-07 15:43:04+00:00,0,0,de
Ole1047391,Latvia,Warum sollten Knallkrper verboten werden der Tiere beeintrchtigt,2025-01-07 13:31:11+00:00,0,0,de
NewsTicker360,Mein aktueller Linktipp ,Zur Vermeidung von mglichen politischen wre ein Verbot von wie und durchaus sinnvoll,2025-01-07 12:25:20+00:00,0,1,de
Sabeth_Pademira,Hamburg. Heimat: Heidelberg,Nein ich sehe darin Silvester bzw Bller Lrm Mll Gestank Betrunkene siehe bei sogen Volksvergngen keinen Spa schon gar keine Freude absolut nichts Wohltuendes Schnes Erfreuliches,2025-01-07 11:21:46+00:00,1,0,de
tsb426yvff,"Hessen, Deutschland",Vermutlich haben Frau Faeser und Herr Scholz den Bezug zum echten Leben verloren spdde,2025-01-07 09:27:17+00:00,0,0,de
KontraA64,no_location,Ich hoffe das das 20252026 verboten ist,2025-01-07 08:04:36+00:00,0,0,de
lufticus,Immer bei Dir,MOstermann Es ist keine Lsung aber wir kommen nicht umhin die Polizei vorerst zu schtzen Das Problem als solches ist ein multiethnischer Konflikt der zum Krieg fhren kann Deswegen braucht man unbedingt eine prakmatische Regierung welche die Gefahr erkennt und bannen kann,2025-01-07 06:50:20+00:00,0,1,de
pbathon12,no_location,Er schoss Feuerwerk in Wohnung Polizei nimmt arabischen Influencer fest Opera News Official,2025-01-07 01:06:34+00:00,0,0,de
ViperV111,no_location,Wer htte das gedacht Und worber wird diskutiert ist Lebensfreude Darum Berlin Fast 40 Prozent der SilvesterTter ohne deutschen Pass,2025-01-06 23:36:59+00:00,0,2,de
Baumpilot1,Schleswig-Holstein,Storchi MOstermann WAS spricht denn dagegen mal 1 2 o 4 Jahre Verkauf u Abbrennen v priv zu verbieten zentrale Veranstaltungen anzubieten mehr auf zu setzen und DANN zu ziehen Dann neu bewerten u entsprechend reagieren,2025-01-06 22:42:39+00:00,0,1,de
Zweitversuch,Germany,GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WELTAMSONNTAG RTLcom sat1 berlinerzeitung SZ Weil ihr Saftnasen unfhig seid kommt ihr mit Verboten Schade dass man Dummheit nicht verbieten kann Berlin Fast 40 Prozent der SilvesterTter ohne deutschen Pass,2025-01-06 22:25:28+00:00,0,0,de
SingleLebenDe,"Deutschland, Germany",faznet Vielleicht sollten wir mal nach der Ursache fragen wurde frher weniger Feuerwerk produziert und verkauft oder sind Feuerwerks Schtzen verantwortungsloser geworden Es sollte in Deutschland jedes Problem mit einem Verbot gelst werden,2025-01-06 21:10:28+00:00,0,0,de
CityReport,Deutschland,Feuerwerksbatterie in Wohnung gezndet,2025-01-06 18:42:54+00:00,0,0,de
wochenblattnews,Aulendorf,19 Millionen Menschen fordern Bllerverbot,2025-01-06 18:41:07+00:00,0,0,de
Evelknevel1311,Deutschland,unblogd Also ich bin fr ein in alles und mit mehr als 15000 Da die offenbar nicht mit umgehen kann wre das eine Die kann es offenbar daher,2025-01-06 17:46:01+00:00,0,0,de
AndreasFiebig1,Ost,GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WELTAMSONNTAG RTLcom sat1 berlinerzeitung SZ Deutschland kann wohl nur noch verbieten weil ihr die Stdte nicht unter Kontrolle bekommt Was ist das denn fr eine Demokratie Wir auf dem Lande feiern friedlich mit Und nebenbei 83 Millionen haben n i c h t fr ein gestimmt Eine echte Mehrheit,2025-01-06 17:02:52+00:00,0,0,de
1Osceola,no_location,BARMERAnalyse Silvesterunflle werden immer seltener,2025-01-06 15:03:02+00:00,0,1,de
schwabe_willi,no_location,GdPHauptstadt Hey GdP Berlin GdPHauptstadt wenn ihr euch sooo wichtig macht mit Petition Denkt mal drber nach,2025-01-06 13:56:29+00:00,0,0,de
MaximLitwinow,Dresden/Olgino/lakhta/Sachsen,Wenn es so eng steht kann es schon mal vorkommen dass zu Silvester beim kein mehr fr brig ist Man spart um am 0905 etwas Butter auf dem Tisch zu haben,2025-01-06 13:46:45+00:00,0,0,de
UlrichManns,no_location,Ich bin fr ein Verbot Dann kann da auch nichts mehr passieren,2025-01-06 13:34:13+00:00,0,1,de
ExplosivSpirit,Berlin,das die Forderung nach einem bundesweiten als irgendwie komisch bezeichnet zeigt das Scholz irgendwie komisch ist Ihm sind die Opfer egal er schielt auf Whlerstimmen Auch das verantwortunsgsbewusste schadet Menschen Tieren Umwelt,2025-01-06 13:16:36+00:00,1,10,de
JKasek,Leipzig,Die Debatte zum Verbot von gibt es in auch schon ein bisschen Der Stand zur Umsetzung seitens der Stadt ist hier nachlesbar,2025-01-06 12:54:24+00:00,0,0,de
marillion13,"Baden-Württemberg, D",von wer wie ich kein Handy hat kann hier ber ein abstimmen Ich wre dafr in vielen anderen Lndern ist privates strikt verboten DasErste,2025-01-06 12:02:53+00:00,1,1,de
tk38548,Deutschland,Meinet wegen verbietet ihr Fahr ich hal nchstes Jahr ins Ausland znde da Feuerwerk und poste berall wie wunderschn doch das Ausland im Vergleich zu kack Deutschland ist,2025-01-06 11:03:34+00:00,0,0,de
LSJonline,"Bayern, Deutschland",Mit ber einer Million gesammelten Unterschriften hat der Vorsto fr ein Bllerverbot bereits groe Resonanz gefunden Alles dazu in den Nachrichten im LSJonlineMittagsmagazin,2025-01-06 11:00:02+00:00,0,0,de
bottleneck_bob,Hamburg,ZDFheute Fr gesprochenen Wrter und Dinge die Dich heute rechtsextrem geltend machen und zu verurteilung fhren knnten mit Adler,2025-01-06 10:14:04+00:00,0,0,de
trendingsurf,no_location,01062025 Whats the Hottest movie in Germany of News amp Politics Berlin360 Check out the REAL YouTube trends here,2025-01-06 09:30:34+00:00,0,0,en
schlorian,"Zürich, Schweiz",Alles hat auch gute Seiten,2025-01-06 08:41:47+00:00,0,1,de
berlinerzeitung,"Berlin, Deutschland",In der Silvesternacht wurden erneut Polizisten mit angegriffen und verletzt Eine fr ein erreichte ber eine Million Unterschriften,2025-01-06 08:34:00+00:00,2,25,de
mahmoud_hamdy45,no_location,Explore Abu Dhabis rich traditions and modern vision with the Department of Culture and Tourism at AIM Congress 2025,2025-01-06 07:42:43+00:00,0,0,en
cramesco_cc,Earth,Ist Silvester zu einem Synonym fr Stupiditt verkommen Knaller amp Bller immer doofer amp dmmer Der Staat in Form von Polizei UND Justiz mu statt mte hrter sanktionieren PseudofeuerwerksIdioten ruinieren so manche Silvesterparty,2025-01-06 05:14:23+00:00,0,1,de
MoskitoSix27921,no_location,Zahlreiche Brnde durch Familie verliert Zuhause Rund um den Jahreswechsel ist Feuerwehr in zu mehreren Hundert Einstzen ausgerckt Der Schaden durch Brnde geht in die Millionen Feuer Jihad,2025-01-05 22:07:02+00:00,0,0,de
Hooperman19,no_location,VasiFranco Ich bller seit Jahren nicht Aber fr 20252026 mchte ich alles rausholen was geht Vor oder Haus Das wei ich noch nicht,2025-01-05 18:53:57+00:00,0,3,de
LabetzkeMichael,Bremerhaven,Angesichts ber einer Million Unterzeichnerinnen ist klar Das Bllerverbot muss kommen Und kommt mir nicht mit Tradition oder anderen Ausreden Petition DieGruenen PolizeiGruen BDKBund GdPPresse,2025-01-05 17:44:10+00:00,1,4,de
Pixelnase,Frankfurt - Germany,Es hatte schon seinen Grund dass auf den Feuerwerkskrpern Verkauf nicht an Minderjhrige draufstand Dieses neue Klientel hat nicht mehr Gehirnzellen als ein 5jhriges Kind,2025-01-05 17:43:28+00:00,0,0,de
LotharUlsamer,"Esslingen, Baden-Württemberg",Das SilvesterRitual Tote Verletzte Brnde verngstigte Tiere Feinstaub Politik drckt sich um ein Bllerverbot,2025-01-05 16:44:35+00:00,0,0,de
Gatekeeper_one,"55.20005,12.22796",Warum Weil es an den Personen liegt die das bedienen In Polen gibt es auch keine auf etc Warum,2025-01-05 16:22:26+00:00,0,0,de
Leo_nie_Bruder,Lateinamerika ist auch schön,FrauHodl GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WELTAMSONNTAG RTLcom sat1 berlinerzeitung SZ macht sich unfreiwillig zum einer en Agenda ist nicht das Problem sondern in den Hnden der der Das wird Ihre nicht morgen nutzen sie evtl bereits schwere Abhilfe geht anders,2025-01-05 15:11:00+00:00,0,4,de
